id	user	icon	portrait	English	Japanese	Notes	pic	Filenames	Codes	French	Italian	German	Spanish	7
			triangle/Triangle		彼は、黄金のトライゴンがあれば;草原の~鉄扉が開き、その先にあるという;「不気味な~言い伝え」の正体を確かめられる;のでは~ないか、と考えたようだった。									126
					でも丸太さんは「不気味な言い伝え」が;~怖いので、家に帰って薪を割った。 #薪割り									84
LOGFELLA_BEFOREYELLOWBEAM	The Scythian				木こりの丸太さんは嵐を消したことに;~スーパー感謝していた。さっそく薪割りを;~再開したくてウズウズしている。									121
					丸太さんから「草原の鉄扉は洞くつに通じる道;~を塞いでいるのだが、何故だか知らないか？」;~と聞かれた。何故なんだろう？									113
LOGFELLA_YELLOWTRIGONTHOUGHTS	Logfella				変だな…草原の奥あたりの森から、;金色の~光の柱がのぼっている。;まさか誰か~トライゴンの森の秘密を…？		89	072.jpg	67F24					125
LOGFELLA_URSULAMEADOW	Logfella				あのスキタイのムスメ、大丈夫だろうか。;~色々と大変そうだけど。									62
SCYTHIAN_YELLOWTRIGONCOLLECTED_OFF	The Scythian				目を覚ますと、木こりとその娘が;私の顔を~覗き込んでいた。 #サラリと新事実									68
					草原はいつもと変わらない姿をしていた。;~あんな事があったのに、;後には何も残されて~いないのだ。									90
GIRL_YELLOWTRIGONCOLLECTED	The Scythian				私が話す奇想天外な話も、;オトメちゃんは~黙って聞いてくれた。;黄金のトライゴンと~遭遇した話だ。									88
			triangle/Triangle		オトメちゃんは、草原近くの洞くつを;抜けた~先にある、トライゴンの森の;秘密について~思いを巡らせているようだ。;何か関係があるの~だろうか？									117
GIRL_YELLOWTRIGONTHOUGHTS	Girl				あのスキタイのムスメ、本当に大丈夫かなあ。;~嵐が去って数日経つけど、姿が見えないし。;~無事だといいけど。									126
GIRL_URSULAMEADOW_OFF	Girl				ええっ！;ずっと草原で気を失ってたって~こと！？;マジで…？									63
DOGFELLA_GETDARKTRIGON	The Scythian				トライゴンの森で;さらに光の柱が立った~後から、;イヌさんの様子が少しおかしい。									120
			Archetype/trifecta		突然、イヌさんのことが理解できた気がした。;~彼は私に暗月のトライゴンを見つけさせて、;~トライゴン・トライフェクタを;完成させたい~のだ。									116
DOGFELLA_GETBRIGHTTRIGON	The Scythian				トライゴンの森で;さらに光の柱が立った後~から、;イヌさんの様子が少しおかしい。									120
			Archetype/trifecta		突然、イヌさんのことが理解できた気がした。;~彼は私に明月のトライゴンを見つけさせて、;~トライゴン・トライフェクタを;完成させたい~のだ。									118
DOGFELLA_THREETRIGONS	The Scythian				トライゴンの森で;さらに光の柱が立った後~から、;イヌさんの様子が少しおかしい。									120
			Archetype/trifecta		突然、イヌさんのことが理解できた気がした。;~彼は私に３本目の光の柱を立てさせ、;~無限の渦への扉を開けさせたいのだ。									124
DOGFELLA_TRUTHBOMB	Dogfella				ワン ワン ワン！									15
					ワン ワン！ クンクン…ワン！									21
					ミンギ・トウの頂上にある無限の渦は、;~絶世の大書を持つ者を待っている。									96
					ワン ワン ワン ワン ワン！									25
					ワン ワン ワン！									15
GIRL_AFTERYELLOWBEAM	The Scythian				オトメちゃんは、木こりが薪割りをする横で;~石に腰かけている。									75
			Archetype/trifecta		私はトライゴンの森に伝わる秘密と、;~コーカサス地方の山の民が言う「奇妙な夢」;に~ついて聞いてみた。									110
					彼女は、コーカサス人の夢にはたくさんの謎が;~あること、そして夢の内容が月の満ち欠けで;~奇妙に変化することを教えてくれた。									126
					山小屋の暖炉前に座れば、;「夢歩き」に~出かけたり、;ただ体を休めたり自在に~できるのだそうだ。									120
			Archetype/trifecta		私はなんとなく、;残り２つのトライゴンは~夢の中にあるかもな、;と思った。									103
LOGFELLA_AFTERYELLOWBEAM	The Scythian				丸太さんはまた薪を割り出した。;~怖いくらい集中している。									101
			triangle/Triangle		丸太さんも草原の奥から空に昇る光の柱を;~見たという。私は、トライゴンの森の;秘密に~ついて聞いてみた。									120
					彼は祖先から受け継いできた;古い物語を話して~くれた。;小さな子を怖がらせるための、~よくある話だ。									89
			Archetype/trifecta		かつてトライゴン・トライフェクタを;探す~ため、この見捨てられた山脈まで;やってきた~スキタイの者たちがいたという。									124
			gourd/gourd		彼らはここで、なんとか森の精を見つけて;~すべて空に還し、次に奇跡を起こす場所を;~探し求めたそうだ。									127
			Archetype/trifecta		そうしてトライゴンの森に３本の光の柱を~;立てようと捜索を続けたが、;トライゴンが~いつどこに現れるのかは;分からなかったと~いう。									128
					その後も長い間、ミンギ・トウの古道を;あても~なく探し回ったものの、;最後にはウンザリして~やめてしまった。									122
					だがある日、スキタイの一団は;古道のわき道で~皆殺しにされてしまう。;不死の亡霊が~現れたのだ。彼らの墓は;今でもいくつか残って~いるという。									131
					私は丸太さんに、よくできた話だけど;全然怖く~なかったと伝えた。									92
GIRL_GRAVESCOMPLETETHOUGHTS	Girl													0
ARCHETYPE_MOONGROTTO	The Archetype				おや、月の洞穴で月の満ち欠けを操る術を;~身につけたのですね。;さて、この時間的~パラドックス、;いつまで持つのでしょうか…。									121
MIRACLE2_ISLAND	The Scythian				明月輝くこの夜に、;静謐なる湖の真ん中に~現れたアリエン島で、;月の奇跡を起こした。		136	073.jpg	W7A3K					125
MIRACLE2_PINKTRIGONCOLLECTED	The Scythian				ついに ねんがんの 明月のトライゴンを ;~手にいれたぞ！ #トライゴンゲットだぜ		155	068.jpg	56F8U					65
MIRACLE2_BRIGHTMOONTRIGONCOLLECTED	The Scythian				いっそここで「果たすべき使命」を;やめて~しまおうかとも思ったが、;殉死という言葉は;~なぜかとても魅力的に響いた。									129
					まあいいや、結局は同じこと。;無限の渦に~飛び込む前に;身体検査があるわけでもないし。									127
					夢を歩き、トライゴンを従えたことで、;~私の体からは確実に何かが「失われて」いる、;~と確信した。									102
					光と音がやむと、私は湖ぎわに倒れていた。;~また酷い頭痛がした。;鼻に触ると、~血が出ていた。									118
GIRL_BRIGHTMOONTRIGONCOLLECTED	The Scythian		Archetype/trifecta		オトメちゃんがいた。明月のトライゴンに;~夢の中で遭ったことを話し、;~これからトライゴン・トライフェクタを;~集めるつもりだと伝えた。									126
					オトメちゃんは「夢で逢うなんてカッコイイ。;~私も見たかった」と言った。 #社交辞令									97
					彼女に、トライゴンの森には;もう行ったのか~と聞かれた。;新たに光の柱を立てられる~だろうか？									101
LOGFELLA_BRIGHTMOONTRIGONCOLLECTED	The Scythian				丸太さんは、「夢歩き」と「奇跡の発現」が;~私の身体に凄まじい負担をかけていることに;~気付いたようだった。									110
					丸太さんは、私が使命を果たすときに;~幸せな結末を迎えないのではないか、;~といぶかしがっている。									95
					丸太さんは、とにかくまめに;小屋の暖炉に~あたって体を休めろ;と助言してくれた。									116
ARCHETYPE_BRIGHTMOONTRIGONCOLLECTED	The Archetype				私どもの研究によると、;被験者の「スキムス」~進捗と;被験者のステキさには強い関連性がある;~との結果が出ています。		45	074.jpg	87A43					123
					明月のトライゴンを;探して手に入れた~みたいですね。;実に素晴らしい。									100
MIRACLE3_HUGETREE	The Scythian				月が最も暗くなる夜に、;樹々が集い語らう~場所で、;いかずちの奇跡を起こした。									106
MIRACLE3_DARKMOONTRIGONCOLLECTED	The Scythian				それから…この絶世の大書を;ずっと~持ち歩くのも、かなり辛い。;確かに大書だ、~といったところか。									128
					体は重く疲れきっている…;~きっとあのレーザーとかのせいだろう。									109
					光と音がやむと、私はあの森に倒れていた。;~全身は雨でずぶ濡れだ。ひどく寒い。									101
GIRL_DARKMOONTRIGONCOLLECTED	The Scythian		Archetype/trifecta		オトメちゃんがいた。暗月のトライゴンに;~夢の中で遭ったことを話し、;これから~トライゴン・トライフェクタを;集める~つもりだと伝えた。									124
					トライゴンが放ってきた虹を叩き壊した;時の~ことを話すと、;オトメちゃんは「ヤバイね」~と言っていた。									111
					実話と信じられないからか、;彼女は私の話を~聞き流していた。									55
LOGFELLA_DARKMOONTRIGONCOLLECTED	The Scythian				丸太さんは、「夢歩き」と「奇跡の発現」が;~私の身体に凄まじい負担をかけていることに;~気付いたようだった。									110
			Archetype/trifecta		丸太さんは「イヌさんを連れて;トライゴンの~森に行ってみたかい？」;と尋ねた。~もしかしたら、;また光の柱を起動できる~だろうか。									120
ARCHETYPE_DARKMOONTRIGONCOLLECTED	The Archetype				さて。次は何をすればいいのでしょうか？;~ソーシャルネットワークサポートは;本実験の~結果に多大な影響を及ぼす、;というのは~覚えてらっしゃいますね？									123
					こちらから手がかりを;ほとんど提供して~いないのに、;あなたは独力で~暗月のトライゴンを;手に入れたのですね。									108
					暗月のトライゴンを;手に入れたと~聞きましたよ。;素晴らしいじゃないですか。									102
LOGFELLA_FOUNDBOORKEY	The Scythian		AdventureUI/keyItem		丸太さんは鍵に;まったく見覚えがないよう~だった。									91
			AdventureUI/keyItem		…？									4
GIRL_FOUNDBOORKEY	The Scythian		AdventureUI/keyItem		オトメちゃんは鍵を見て;「鍵が掛かっている~扉を;見逃さないようにしたほうがいい」;と~助言をくれた。									99
					彼女はそれ以上何も言わなかった。;~そういえば、ミンギ・トウへ続く古道で;~何か見たような…？									107
ARCHETYPE_GROTTOPARADOX	The Archetype													0
					月の洞穴で月の形を変えたら									68
ARCHETYPE_KILLBOOR	The Archetype				さてさて、これは何の鍵なのでしょうかね。;~正直に申し上げて、さっぱり分かりません。		119	075.jpg	87C5S					88
					別にこの件であなたの事を;~「社会不適合者だ！」;なんて言うつもりはない~ですよ…;きっと何か理由があったのでしょう？ #さらばクマズリー									130
					ひとつ申し上げておくと、クマズリーは、;~被験者が暴力的、反社会的行動を取るよう;~誘導するために登場しています。									126
					今、クマズリーが殺害されたと;報せが~あったのですが、何かご存知ですか？ #クマズリーの悲報									108
ARCHETYPE_SPAREBOOR	The Archetype				さてさて、これは何の鍵なのでしょうかね。;~正直に申し上げて、さっぱり分かりません。		119	075.jpg	87C5S					88
					まあ、そういうわけで、良かった、良かった。;~善き行いでしたよ。									50
					実はクマズリーは、被験者が自らの持つ;~思いやりや理性を認識させるために;~登場しています。									118
					今、クマズリーが無事に逃がされたと;報せが~入りました。;いや、実に良いニュースです。									108
LOGFELLA_FOUNDATION	Logfella				...									3
					...									3
					...									3
SCYTHIAN_FOUNDATION	The Scythian				山小屋の横にあるユリの咲く池で、;森の精を~目覚めさせた。それが;何を意味するのか~よくわからないけれど。									123
					吹きすさぶ嵐の中でソーサリーの歌を習得し、;~眠り続ける森の精を召喚した。									111
					ん？なんかワタシ口調おかしい？;~ここだけ普通の独り言っぽくなっちゃってる？ #校正漏れ									118
					思考が時系列に沿って、;考えた順に並んで~いる？ということは、;これはワタシが何秒か~前に;考えていた事？									125
					なるほど、これが絶世の大書なのね。;あらゆる~思考を収集して言語的に記述する、;なるほど。~じゃ、考えた先から文章に;なってるってこと？;~フム…？									130
GIRL_FOUNDATION	Girl				...									3
					...									3
					...									3
DOGFELLA_FOUNDATION	Dogfella				...									3
					...									3
					...									3
LOGFELLA_DARKMOON	The Scythian				丸太さんが;自分の夢歩きの事について話して~くれた。;それは夜明け前の時間、暗い空の下、;~嵐が吹きすさんでいた時のこと。									109
					草原の奥にある森のほうで脈打つような;~ピンク色の光が見え、;恐怖を具現化させた~ような;気味の悪い歌が聞こえてきたという。									117
					…どうやら丸太さんは;暗月のロックフェスを~見かけたようだ。									71
GIRL_DARKMOON	The Scythian				オトメちゃんが;自分の夢歩きの事について~話してくれた。;それは夜明け前の時間、~暗い空の下、;嵐が吹きすさぶ時だったそうだ。									105
					オトメちゃんはひどい雷雨から逃れようと、;~幹が空洞化した巨大樹の中に;隠れたのだと~いう。									106
					その巨大樹のことはよく知っている。									64
ARCHETYPE_DARKMOON	The Archetype				気をつけて。世界は今、暗月を迎えています。		94	076.jpg	I7F69					32
LOGFELLA_CRESCENTWAX	The Scythian				丸太さんが自分の夢歩きの事について;話して~くれた。それは三日月の輝く晩の、;~夜明け前の時間だったという。									100
					その時に遭遇したのは、;人とも動物とも~つかない不思議な生物で、;裸だったという。;~熊？人？それとも…クマズリーだろうか？		57	077.jpg	I7G7U					123
GIRL_CRESCENTWAX	The Scythian				オトメちゃんは興奮していた。;太陰暦における~新たな月の始まりなのだ。;彼女は石の上に~ずっと座っていた。;嬉しそうだ。									120
ARCHETYPE_CRESCENTWAX	The Archetype				暗月がかすかに輝いていますね。;~太陰暦における新たな月の始まりです。		118	045.jpg	Y4E5Q					100
LOGFELLA_HALFWAX	The Scythian				ただ丸太さんは、薪木だけはもう十分;蓄えて~あることを認めた。									95
					コーカサス山岳地帯の冬は、;草原ばかりの~スキタイとは;比較にならないほど厳しく、;~雪も相当に積もるのだという。									126
					丸太さんは長く厳しい冬を越すために、;~十分な食料と薪木を蓄えておきたい;と考えて~いるようだ。									92
GIRL_HALFWAX	The Scythian				昨夜の夢で、私は森を歩いていた。;途中で~マフィンが食べたくてしかたなくなった;の~だが、結局マフィンはどこにもなかった。		108	078.jpg	07D87					112
ARCHETYPE_HALFWAX	The Archetype				世の中には「月の満ち欠けと凶気には;何の因果~関係もない」なんて言う;民俗学者もいますが、~ありえませんよね。									103
LOGFELLA_ALMOSTWAX	The Scythian				丸太さんは「これまでゴゴリチク・マスと;~ミンギ・トウの険しい山道について;きちんと~考えたことなどなかった」と言った。									125
					ただ話が終わる頃になると、;不死の亡霊、~ゴゴリチク・マスに;とりつかれ始めたよう~だった。									118
					彼によると、明月と暗月の夜は;ひどく気味悪い~空気が漂うという。									117
GIRL_ALMOSTWAX	The Scythian				オトメちゃんは月について何か言っている。;~次の明月がいつかを気にかけているようだ。									123
ARCHETYPE_ALMOSTWAX	The Archetype				日ごとに月は満ちていく…;あと数日で明月だが…;~だからどうしたというのだ？		165	046.jpg	P4B6A					101
LOGFELLA_BRIGHTMOON	The Scythian				丸太さんによると、彼の犬は明月の日は;~少し行動がおかしくなるという。		135	061.jpg	M6F1I					110
GIRL_BRIGHTMOON	The Scythian				オトメちゃんが自分の夢歩きの事について;~話してくれた。それは明月がそびえ立つ晩の、;~夜明け前~の時間だったそうだ。									120
					張り詰めた朝の空気を切りながら;湖を~歩いていると、湖の真ん中に;アリエン島が~現れたのだという。									88
ARCHETYPE_BRIGHTMOON	The Archetype				ほら、外に出て空を見上げて！;夜空に~そびえ立つ明月を;眺めてきてください。		95	079.jpg	07D95					74
LOGFELLA_ALMOSTWANE	The Scythian				丸太さんによると、;彼は伝説のたぐいが大の~苦手で、;聞いていると寝てしまうらしい。;~その割にはとても博識だけれど。									126
					丸太さんはミンギ・トウのことを;知り尽くして~いた。もちろん、;雲の王国と呼ばれる由縁も。									85
					ミンギ・トウは発見されている山の中で;~世界で一番高い。;その高さはオリンポス山を~凌ぐという。									125
					またミンギ・トウの頂上は;いつも雲に~覆われており、;その中には無限の渦への~入り口が;あるのだという。									124
					彼自身はミンギ・トウを恐れているから、;~登ったこともなければ;登るつもりもない~という。									96
GIRL_ALMOSTWANE	The Scythian				オトメちゃんは、明月の前後には;取ったはずの~キノコが生えそろっている;ことを不思議に~思っていた。;なぜなのだろう？									110
ARCHETYPE_ALMOSTWANE	The Archetype				月の光が昨日よりも少しだけ暗い。;明月を~迎えた月が、欠け始めたのだ。									99
LOGFELLA_HALFWANE	The Scythian				丸太さんによると、;彼は伝説のたぐいが大の~苦手で、;聞いていると寝てしまうらしい。;~その割にはとても博識だけれど。									126
					丸太さんによると、;ミンギ・トウはスキタイ~やペルシャで;「永遠の山」として知られている~そうだ。									95
					何でも、はるか昔に忘れ去られた種族が、;~ミンギ・トウの奥地にある生命を持つ岩を;~削り出して寺院を作ったのだそうだ。									118
					また、ミンギ・トウ付近の;地下通路や~洞穴なども、;その生命を持つ岩を彫って~作られた~という。									114
					丸太さんが言うには、;あの洞穴のような~空間ははるか昔、;絶世の大書を安全に保管する~ために;作られたらしい。									108
GIRL_HALFWANE	The Scythian				オトメちゃんが先日、;石壁の先まで散歩に~行った際;、確かにゴゴリチク・マスの恐ろしい~気配を;感じたと言った。		30	080.jpg	V8B04					117
ARCHETYPE_HALFWANE	The Archetype				月は欠けるサイクルに入りました。~;暗月まであと１週間もないでしょう。									73
LOGFELLA_CRESCENTWANE	The Scythian				丸太さんによると、;彼は伝説のたぐいが大の~苦手で、;聞いていると寝てしまうらしい。;~その割にはとても博識だけれど。									126
					丸太さんは;ゴゴリチク・マスについても~知っていた。;あの、ミンギ・トウの奥を~徘徊する;不死の亡霊だ。									112
					無限の渦は我々の理解を越えるもので、~;絶世の大書もはるか昔の石の時代に;渦の中から~現れたのだそうだ									127
					また彼は「思考の収集と言語的記述の;仕組は~宇宙を旅してきた不死の種族;が人類に残した~もので、彼らにとっては原始的な;ものなのだ」と言った。									122
					これらの不死の民が人類に文明を与え、~;結果として避けられない「絶滅」を;運命づけて~いったのだと。									125
					古代スキタイ人はこれを得体が知れないもの;~と考え、絶世の大書と不死の番人を;まとめて~隔絶した環境に封じ込めたという。									129
					そして不死の番人は、;それ以来あの暗闇の中に~蠢き続け、;退化してゴゴリチク・マスと~なった。									127
					…そろそろ上手く切り上げないと、;丸太さんは~このまま延々と;訳のわからない与太話を続け~そうだ。									107
GIRL_CRESCENTWANE	The Scythian				オトメちゃんが;欠けていく月について何か~言っている。;間もなくすべてが消え、~暗月が来るようだ。									102
ARCHETYPE_CRESCENTWANE	The Archetype				まもなく暗月。;月の暦もこれできれいに一周~しますね。									66
DARKMOONLOOMS_ARCHETYPE	The Archetype				暗月の時が来ましたね。;まもなく月の暦が~一周します。									64
DARKMOONBEGINS_ARCHETYPE	The Archetype				暗月を見るが良い！		94	076.jpg	I7F69					28
DARKMOON_GIRLTHOUGHTS	Girl				夢歩き中に「樹々が集い語らう場所」に;~行ったら、すごいカミナリが落ちていたの。;~それから、その場所の雰囲気が…;何ていうか~すごく…神秘的だった。									124
DARKMOON_LOGFELLATHOUGHTS	Logfella				昨晩、小屋の裏手の森深くからズン、ズン;~という音が聞こえてきたんだ…。;ありゃあ~何だったのだろうか？									116
DARKMOON_DOGFELLATHOUGHTS	Dogfella				ワン ワン ワン - 睡眠状態の間は、~;私にもぼんやりと森の精が見えるようだ。									94
AMPHITHEATRE_OUTRO	The Scythian				ついにトライゴン・トライフェクタを;~完成させた。歴史に名前が残っちゃうかもね。		164	081.jpg	48G1Q					57
RABBITS_3MURDERS	The Scythian				無力なウサギを３匹殺した。									52
RABBITS_7MURDERS	The Scythian				無力なウサギを７匹殺した。~;私おかしいのかな？									90
RABBITS_13MURDERS	The Scythian				無力なウサギを１３匹殺した。									53
RABBITS_17MURDERS	The Scythian				無力なウサギを１７匹殺した。~;もう誰にも止められない！									72
RABBITS_23MURDERS	The Scythian				無力なウサギを２３匹殺した。									53
RABBITS_37MURDERS	The Scythian				無力なウサギを３７匹殺した。~;このまま続けたらどうなっちゃうんだろう。									119
RABBITS_53MURDERS	The Scythian				無力なウサギを５３匹殺した。~;この衝動はほとんど強迫観念…？									117
RABBITS_91MURDERS	The Scythian				無力なウサギを９１匹殺した。									53
RABBITS_107MURDERS	The Scythian				無力なウサギを１０７匹殺した。;~数えるのを止めたらこの衝動も収まるのかな？									125
ARCHETYPE_CREDITS	The Archetype													0
					スキムスはトロントを拠点とする;ビデオゲーム型共同プロジェクトです。;ご意見ご感想、そして最新ニュースを;チェックする時は sukimusu.jp まで。									125
			Logos/superbrothers		オリジナルコンセプト担当：;Superbrothers Inc. ;（アート & デザイン集団 、superbrothers.ca）									97
					楽曲と一部サウンド担当、;Jim Guthrie;（愛すべき音楽家にしてロックスター、;jimguthrie.org）									93
			Logos/capy		エンジニアリング & 奇跡担当：;Capy;（インディペデントビデオゲーム開発スタジオ、;capybaragames.com）									93
			Logos/eightfour		ローカライズ、マーケティング、;PR、まごころ担当：;有限会社ハチノヨン;(8-4.jp、@84Play)									
					* * * スキムスチーム * * *									29
					コンセプト、アート、デザイン、;ライティングとかそのへん担当：;Craig D. Adams（Superbrothers ;クリエイティブディレクター、@the1console）									119
					デザイン、プロジェクトリーダー、;不撓不屈のサポートとか担当：Kris Piotrowski;（Capy所属、クリエイティブディレクター、;@krispiotrowski）									119
					システム、技術的アーキテキチャ、;UI、エンジンとか担当：Jon Maur;（Capy 所属、スキムスリードテクニカル;プログラマー、@buckets187)									125
					脚本、戦闘、& 奇跡の実現担当：;Frankie Leung（Capy 所属、;スキムスリードゲームプレイプログラマー、;@mpfTempVar）									114
					インスピレーション、楽曲、;サウンド、ソウル、礼儀正しさ担当：;Jim Guthrie（作曲家、フォークの;申し子にしてロックスター、@jampants）									123
					* * * そして * * *									16
					丸太さんの音声、;スクリプトスーパーバイザー：須田剛一;（株式会社グラスホッパー・マニファクチュア;ghm.jp、@suda_51）									129
					スキタイのムスメの声：Robyn Cumming;（写真家、robyncumming.com）									75
					アーキタイプの音声、マブダチ、;ときどき経理担当：;高橋智彰									97
					月の洞穴の宇宙サウンド：;Scientific American ;（scntfc.com、@scntfc）									85
					* * * CAPYサポート * * *									24
					エグゼクティブプロデューサー、;みんなのヒーロー、;リーダーシップ & ストラテジー：Nathan Vella;（Capyプレジデント、@Capy_Nathan）									115
					"オーディオ技術支援、fMOD 統合、;素敵なサウンドたくさん：;Sean ""Uber"" Lohrisch;（Capy共同設立者）"									113
					"管理 & 業務補助：;Matt ""Juggalord"" Repetski;（Capy共同設立者）"									86
					"品質管理 & 超絶プレイテストヒーロー：;Christian ""Sea Dawg"" Meyer;（Capy所属、@fiddler6）"									93
					スペシャルサンクス！：;Xavier Xaden Xen、Joseph Theodore Blocco、;Hank Hudson									67
					* * * SUPERBROTHERSサポート * * *									33
					連絡、コミュニケーション、;品質管理、インスピレーション、;恐るべき忍耐力と盛り上げ担当：;Jori Baldwin（@aurorajorealis）									130
					業務／経理補助 & 盛り上げ担当：;Mack C. Adams（@mackaraja）									97
					さらにスペシャルサンクス：Sheila Precious、;David Adams、Sarah Adams、Cimarron Corpe;（あの嵐で船が沈まなかったのは;アナタたちのおかげです）									125
					超絶サンクス：Jim Guthrie;（未知への挑戦だったのに;参加してくれてありがとう）									84
					それから、ステキなサウンドの数々を;快く提供してくれた Timothy Muirhead;に、ありがとう。									67
					* * * 8-4サポート * * *									
					超絶的翻訳担当：;矢澤竜太;（@lye_）									
					魔法的エディット、究極アドバイザー：;結城昌弘;（株式会社グラスホッパー・マニファクチュア;ghm.jp、@You_to_the_ki）									
					激ヤバロゴデザイン担当：;POLYGRAPH;（polygraph.jp、@polygraph_suwa）									
					超技術的ウェブサイトプログラミング担当：;Jonathan Lumb;（jonnyram.com、@jonnyram）									
					リミックスアルバムのアーティストの皆様;~（@baiyon、@akirayamaoka、山根ミチル、;@macotom3、Decasségui Hip）の莫大なる;~サポート、山田秀人の深い友情に感謝です！									
					* * * カナダ自治領 * * *									34
			Logos/omdc		このプロジェクトは; Ontario Media Development Corporation（OMDC）;からの経済的支援を受けて実現されました。									110
					* * * みんなありがとう！ * * *									33
					いてくれてありがとう：;Brandon Boyer（@brandonnn）;Matthew Kumar（@mathewkuma）;Jason DeGroot（@jason6955）									128
					トロント地域の情熱溢れる;ビデオゲームコミュニティ、;The Hand Eye Society と TOJam のみんな、;そして Gamercamp へ。みんな愛してる。									120
					愛する家族と友達へ：愛してるよ！;また会える日を楽しみにしてる。;最後に会ってから、;何か変わったことあった？									115
					このプロジェクトを支え、;励ましてくれた人たちへ：;このタイトルに興味を持ち、根気強く信じて;待ってくれて、本当にありがとう！									124
					* * * 開発プロセス * * *									19
					ピクセルアートワークはすべてCosmigo 社の;Pro Motion で制作、その他のビジュアル要素は;Adobe Illustrator & Photoshop で;制作しました。									128
					サウンド & 楽曲は Codemasters社の;MTV Music Generator（PS1）と ;Apple社の Garageband & Logic Studio で;制作しました。									121
			Logos/FMOD		サウンド & 楽曲のプロジェクト実装には; Firelight Technologies社の FMOD を;利用しました。									85
					プログラミング言語は; C++ と Lua スクリプト（tolua++）。;マップ & ステージ内の各エレメントは; Capy社の独自ツールで制作しました。									120
					月齢計算アルゴリズムはご厚意により;voidware.com/moon_phase.htm  ;を利用させてもらいました。									91
					スキムスでは; twitter-xauth、tinyxml、libpng/zlib ;の API を使用しました。									80
					２００９年９月１日の; Independent Games Festival  ;に超超初期段階ビルドを提出する。									93
					２００９年１２月１日、スキムス公式発表。									44
					２０１０年初め、プロジェクトが IGF Mobile  の; 「アートにおける達成」賞を受賞。;ガチで光栄の至り。									120
					２０１０年２月１４日、トロントで開催された; Hand Eye Society のソーシャルイベントにて、;初となるビルドの公開ライブデモを実施。									126
					２０１０年３月９～１３日まで;サンフランシスコで開催された; GDC 2010 で初のプレイアブル出展。									127
					GDC に出展したビルドの;無編集ゲームプレイ動画を;オンラインで同時公開。;チョットだけ話題になる。									109
					２０１０年３月、「Less Talk, More Rock:;The Native Language of Videogames;（言葉少なくロック多めで：ゲームの母国語）」;が Boing Boing にて公開される。ググってみて！									128
					その後プロジェクトは;数ヶ月ほど「潜り」ます。;この期間に、僕らはゲームを;カチカチ作っていったわけです。									118
					２０１０年９月２２日、オースティンの; Fantastic Arcade にて Craig D. Adams が講演;「The Intoxication of Mythology （神話中毒）」;を語った。									121
					トロントの Gamercamp にて;Jim Guthrie、Kris Piotrowski、;Craig D. Adamsがオーディオと;ビジュアルの融合に関する基調講演を担当。									121
					でも完成まではまだまだ。									54
					２０１１年２月２４日、発売前に;新動画「Audience Calibration Procedure;（視聴者調整プロセス）」を公開。									124
					２０１１年の春分の日直前、;iPad  版スキムスがついに発売。									116
					トロントの TIFF Lightbox にて;発売イベント。滅茶苦茶楽しかった。;君にもぜひ来て欲しかったよ。									121
					ついに iPhone & iPod Touch 版スキムスも;発売に。再びお祭り騒ぎ起こる。									83
					これ以降の動きは色々はっきりしていない;ので、最新情報は swordandsworcery.com を;チェックしてね！（英語のみ）									82
					* * * ツイート、しちゃう？ * * *									24
					スキムスは、;インプット・アウトプット・シネマ;という斬新な実験的試みです、;それが何かよく分からないけど。									99
					スキムスは;かつての名作アドベンチャーゲームに;特徴的なオーディオビジュアル要素を加えた;新しいアプローチを取っています。									105
					スキムスの制作にあたり、ビデオゲーム界の;先駆者である宮本茂氏、Jordan Mechner氏、;Eric Chahi氏、上田文人氏からは;特に多大なインスピレーションを受けました。									125
					スキムスは、;私たちの思いのたけをぶつけた;ファミコン・ドリームです。		38	082.jpg	28B24					36
					スキムスは、Robert E. Howard氏著;「Sword & Sorcery(剣と魔法の物語)」の;物語に秘められた伝承詩的精神宇宙性も;意識して製作されています。									117
					スキムスとは、過去へのリンクです。		167	083.jpg	18E3V					31
					スキムスは;初作品で、確かに実験的な色合いが強いです。									60
					スキムスでは;美術コンセプトを「アーキタイプ-元型-的;ビデオゲームアドベンチャー」;としています。									71
					スキムスの世界を見渡すと、;Carl G. Jungと彼の残した;名著「赤の書」を参照した内容が;そこら中で見つかります。									96
					スキムスは、よく理解できないけど、;とにかく小粋でこぢんまりとした作品。;指でいじくり倒して操作する例の板っぽい;機械を持っている人は全員プレイすべき。									129
					スキムスはどう考えても間違いなく;文句なしに５つ星！これツイートしたら; App Store で詳細レビュー書いてくる！		87	084.jpg	L8A48					121
					スキムスとは、荒削りながらも;ビデオゲームの形をした俳句。;語られるのは人生、命、そして死。									61
					スキムス ＝ 神話と夢のイイトコどり。									42
					スキムスは、基本的にどんな人でも;楽しめるようになっていると思う。									66
					スキムスは当初「Poopsock;（日本でいうペットボトラー）」;という名前になる予定だった。ホントに。									77
					* * * おしまい * * *									21
					さてこの後には何が待ち受けるのか…？;通信がなんちゃらって何だったんだろう…？;未来はどうなってしまうのか！？									111
					さて、僕らは色々と積極的に活動してます。;気になった方は;インターネットで検索よろしく！									105
					あ、それとスキムスの;オーディオビジュアルスタイルを;気に入ってくれたアナタ、;お友達に紹介よろしく！									106
					さて、これで僕らは;永遠にコズミックフレンドだ、いいね？									38
